date,code,qfq_open,qfq_high,qfq_low,qfq_close,qfq_avg,f1mv_open,f1mv_high,f1mv_low,f1mv_close,f1mv_qfq_open,f1mv_qfq_high,f1mv_qfq_low,f1mv_qfq_close,f1mv_qfq_avg,f20max_f1mv_high,f20min_f1mv_low,f5max_f1mv_high,f5min_f1mv_low,curr_type,delist_date,enname,fullname,list_date,list_status,name,symbol
2018-12-27,000012.SZ,4.1,4.12,3.98,3.98,4.032074343675819,94.01832,95.44283999999999,94.01832,94.73058,3.96,4.02,3.96,3.99,3.9933841875717127,,,98.5293,94.01832,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2018-12-27,000016.SZ,3.3200000000000003,3.34,3.2100000000000004,3.2100000000000004,3.279903967878911,68.18028,69.23898,67.33332,68.60376000000001,3.2199999999999998,3.27,3.18,3.2400000000000007,3.22503446740353,,,72.20334,66.6981,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2018-12-27,000021.SZ,5.89,6.01,5.8,5.87,5.913342453795105,80.51388,81.06724,78.71546000000001,79.5455,5.82,5.86,5.69,5.750000000000001,5.735408749025634,,,83.41902,76.22533999999999,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2018-12-27,000025.SZ,27.0,28.66,26.610000000000003,26.89,27.361804666611473,50.652699999999996,50.841,49.7112,49.93716,26.9,27.0,26.4,26.52,26.67408539851677,,,53.02528,49.7112,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2018-12-27,000027.SZ,5.36,5.36,5.29,5.33,5.335097140577287,71.8184,71.8184,70.476,70.476,5.35,5.35,5.25,5.25,5.2686063031689105,,,71.8184,68.32816,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2018-12-27,000028.SZ,41.75,41.93,40.96,40.96,41.45655739685724,159.94688,162.83584,158.112,161.78176,40.97,41.71,40.5,41.44,41.0633457327624,,,162.83584,155.10592,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2018-12-27,000030.SZ,3.8,3.82,3.63,3.75,3.7237232913486604,11.9214,12.01806,11.79252,11.953619999999999,3.7,3.73,3.66,3.7099999999999995,3.695451676852514,,,12.630239999999999,11.760299999999999,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2018-12-27,000031.SZ,5.01,5.05,4.86,4.87,4.95857662921363,68.6147,68.89476,67.91454999999999,68.33464,4.8999999999999995,4.92,4.85,4.88,4.88662666638869,,,71.13524,66.93434,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2018-12-28,000001.SZ,9.31,9.46,9.31,9.38,9.392425373393177,1014.4110900000002,1017.65202,989.5639600000001,992.80489,9.39,9.42,9.16,9.19,9.245601723825699,,,1064.10535,988.4836500000001,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2018-12-28,000002.SZ,23.67,24.24,23.67,23.82,23.936726708726994,3399.77844,3436.87212,3376.9515600000004,3409.7652,23.83,24.09,23.67,23.9,23.86073146429371,,,3642.31404,3376.9515600000004,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2018-12-28,000006.SZ,5.22,5.23,5.15,5.18,5.189945811281924,177.29067999999998,179.6865,174.55259999999998,176.2639,5.18,5.25,5.1,5.15,5.176944863200234,,,184.13588,173.18355999999997,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2018-12-28,000008.SZ,3.9,3.93,3.85,3.89,3.889365270677397,86.64975,87.09525,84.86775,86.42699999999999,3.89,3.91,3.8100000000000005,3.88,3.874176774771278,,,94.66874999999999,84.645,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2018-12-28,000009.SZ,4.36,4.39,4.3,4.31,4.348668821714545,32.0334,32.47524,31.370639999999998,31.6652,4.3500000000000005,4.41,4.26,4.3,4.31631332034769,,,33.57984,30.781519999999997,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2018-12-28,000011.SZ,9.29,9.31,9.12,9.18,9.200110735886456,32.218399999999995,33.16394,32.218399999999995,32.67366,9.2,9.469999999999999,9.2,9.33,9.338942092809253,,,34.73984,32.00828,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2018-12-28,000012.SZ,3.96,4.02,3.96,3.99,3.9933841875717127,94.73058,95.91768,94.49316,94.49316,3.99,4.04,3.98,3.98,4.004145760950314,,,98.76672,94.49316,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2018-12-28,000016.SZ,3.2199999999999998,3.27,3.18,3.2400000000000007,3.22503446740353,68.60376000000001,69.45071999999999,68.18028,69.02723999999999,3.2400000000000007,3.28,3.2199999999999998,3.26,3.2480032921564157,,,76.86162,66.6981,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2018-12-28,000021.SZ,5.82,5.86,5.69,5.750000000000001,5.735408749025634,80.09886,80.09886,78.43878,78.57712,5.79,5.79,5.67,5.68,5.709538749280097,,,84.80242,76.22533999999999,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2018-12-28,000025.SZ,26.9,27.0,26.4,26.52,26.67408539851677,50.0878,51.04813,49.80535,50.16312,26.6,27.11,26.45,26.64,26.694217098263586,,,53.02528,49.80535,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2018-12-28,000027.SZ,5.35,5.35,5.25,5.25,5.2686063031689105,70.61023999999999,70.87872,68.99936,69.1336,5.26,5.28,5.14,5.15,5.19391123722353,,,71.1472,68.32816,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2018-12-28,000028.SZ,40.97,41.71,40.5,41.44,41.0633457327624,161.78176,162.09408000000002,155.10592,157.136,41.44,41.52,39.73,40.25,40.39985558851351,,,162.09408000000002,155.10592,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2018-12-28,000030.SZ,3.7,3.73,3.66,3.7099999999999995,3.695451676852514,11.9214,12.05028,11.85696,11.88918,3.7,3.74,3.68,3.69,3.699383656640958,,,12.95244,11.760299999999999,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2018-12-28,000031.SZ,4.8999999999999995,4.92,4.85,4.88,4.88662666638869,68.47466999999999,68.89476,67.63449,68.05458,4.889999999999999,4.92,4.83,4.86,4.874084509899042,,,71.13524,66.93434,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2019-01-02,000001.SZ,9.39,9.42,9.16,9.19,9.245601723825699,991.7245800000001,1007.9292300000001,988.4836500000001,1002.52768,9.18,9.33,9.15,9.28,9.252048025938425,,,1088.9524800000002,988.4836500000001,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2019-01-02,000002.SZ,23.83,24.09,23.67,23.9,23.86073146429371,3394.07172,3495.366,3382.65828,3434.0187600000004,23.79,24.5,23.71,24.07,24.12073778525456,,,3692.24784,3382.65828,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2019-01-02,000006.SZ,5.18,5.25,5.1,5.15,5.176944863200234,176.2639,178.31745999999998,174.89486,176.2639,5.15,5.21,5.11,5.15,5.168387315082583,,,185.84717999999998,173.18355999999997,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2019-01-02,000008.SZ,3.89,3.91,3.8100000000000005,3.88,3.874176774771278,86.20425,86.87249999999999,85.31325,85.53599999999999,3.87,3.9,3.83,3.84,3.8568100032579187,,,94.66874999999999,84.645,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2019-01-02,000009.SZ,4.3500000000000005,4.41,4.26,4.3,4.31631332034769,31.51792,32.18068,31.149720000000002,31.22336,4.28,4.37,4.23,4.24,4.287981950242897,,,33.65348,30.781519999999997,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2019-01-02,000011.SZ,9.2,9.469999999999999,9.2,9.33,9.338942092809253,32.60362,33.058879999999995,32.53357999999999,32.9188,9.31,9.44,9.29,9.4,9.369645912676159,,,34.73984,32.00828,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2019-01-02,000012.SZ,3.99,4.04,3.98,3.98,4.004145760950314,94.968,95.91768,94.49316,95.20542,4.0,4.04,3.98,4.01,4.014838403295775,,,99.71640000000001,94.49316,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2019-01-02,000016.SZ,3.2400000000000007,3.28,3.2199999999999998,3.26,3.2480032921564157,68.60376000000001,69.45071999999999,67.7568,68.18028,3.2400000000000007,3.28,3.2,3.2199999999999998,3.226530132644871,,,76.86162,66.6981,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2019-01-02,000021.SZ,5.79,5.79,5.67,5.68,5.709538749280097,79.13047999999999,79.5455,77.88542,78.02376,5.72,5.750000000000001,5.63,5.64,5.678362959334361,,,85.49412,76.22533999999999,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2019-01-02,000025.SZ,26.6,27.11,26.45,26.64,26.694217098263586,49.93716,51.25526,49.93716,50.841,26.52,27.22,26.52,27.0,26.926043131192596,,,53.1006,49.93716,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2019-01-02,000027.SZ,5.26,5.28,5.14,5.15,5.19391123722353,69.26783999999999,70.20752,68.59664000000001,69.1336,5.159999999999999,5.23,5.110000000000001,5.15,5.165675437938085,,,72.22112,68.32816,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2019-01-02,000028.SZ,41.44,41.52,39.73,40.25,40.39985558851351,157.09696,159.2832,156.27712,157.44832,40.24,40.8,40.03,40.33,40.46200170225051,,,159.2832,155.41824,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2019-01-02,000030.SZ,3.7,3.74,3.68,3.69,3.699383656640958,11.88918,12.05028,11.760299999999999,11.85696,3.69,3.74,3.65,3.68,3.6987257624103145,,,13.145760000000001,11.760299999999999,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2019-01-02,000031.SZ,4.889999999999999,4.92,4.83,4.86,4.874084509899042,67.91454999999999,69.31485,67.77452,68.05458,4.85,4.95,4.84,4.86,4.892659670341721,,,71.83539,66.93434,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2019-01-03,000001.SZ,9.18,9.33,9.15,9.28,9.252048025938425,998.20644,1060.86442,996.0458200000002,1053.30225,9.24,9.82,9.22,9.749999999999998,9.601601383716345,,,1101.9162,996.0458200000002,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2019-01-03,000002.SZ,23.79,24.5,23.71,24.07,24.12073778525456,3411.1918800000003,3566.7000000000003,3402.6318000000006,3556.71324,23.91,25.0,23.85,24.93,24.541830544852726,,,3692.24784,3402.6318000000006,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2019-01-03,000006.SZ,5.15,5.21,5.11,5.15,5.168387315082583,174.21034,180.71328,173.18355999999997,180.02875999999998,5.09,5.28,5.06,5.26,5.20375115604951,,,185.84717999999998,173.18355999999997,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2019-01-03,000008.SZ,3.87,3.9,3.83,3.84,3.8568100032579187,84.645,87.09525,84.645,87.09525,3.8000000000000003,3.91,3.8000000000000003,3.91,3.8702381000924997,,,94.66874999999999,84.645,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2019-01-03,000009.SZ,4.28,4.37,4.23,4.24,4.287981950242897,30.928800000000003,32.32796,30.781519999999997,32.18068,4.2,4.39,4.18,4.37,4.313657454022047,,,33.65348,30.781519999999997,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2019-01-03,000011.SZ,9.31,9.44,9.29,9.4,9.369645912676159,32.42852,33.51414,32.00828,33.47912,9.26,9.57,9.14,9.56,9.438034253239959,,,34.73984,32.00828,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2019-01-03,000012.SZ,4.0,4.04,3.98,4.01,4.014838403295775,95.20542,97.57962,94.73058,97.34219999999999,4.01,4.11,3.99,4.1,4.064243300748153,,,99.71640000000001,94.73058,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2019-01-03,000016.SZ,3.2400000000000007,3.28,3.2,3.2199999999999998,3.226530132644871,66.90984,70.9329,66.6981,70.29768,3.16,3.35,3.15,3.3200000000000003,3.2666847292255228,,,76.86162,66.6981,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2019-01-03,000021.SZ,5.72,5.750000000000001,5.63,5.64,5.678362959334361,76.64036,80.09886,76.22533999999999,79.96052,5.54,5.79,5.509999999999999,5.78,5.6856862164881345,,,86.73917999999999,76.22533999999999,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2019-01-03,000025.SZ,26.52,27.22,26.52,27.0,26.926043131192596,50.0878,51.537710000000004,49.99365,51.38707,26.6,27.37,26.55,27.29,27.118917719224754,,,53.1006,49.99365,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2019-01-03,000027.SZ,5.159999999999999,5.23,5.110000000000001,5.15,5.165675437938085,68.46239999999999,70.476,68.32816,70.07328,5.1,5.25,5.09,5.22,5.187529420664,,,72.22112,68.32816,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2019-01-03,000028.SZ,40.24,40.8,40.03,40.33,40.46200170225051,155.69152,158.6976,155.69152,157.17504,39.88,40.65,39.88,40.26,40.145944471411326,,,158.6976,153.27104,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2019-01-03,000030.SZ,3.69,3.74,3.65,3.68,3.6987257624103145,11.79252,12.34026,11.760299999999999,12.34026,3.66,3.83,3.65,3.83,3.762253246090285,,,13.17798,11.760299999999999,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2019-01-03,000031.SZ,4.85,4.95,4.84,4.86,4.892659670341721,67.63449,70.15503,66.93434,69.87497,4.83,5.01,4.78,4.99,4.933143549325609,,,71.83539,66.93434,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2019-01-04,000001.SZ,9.24,9.82,9.22,9.749999999999998,9.601601383716345,1063.02504,1064.10535,1040.3385300000002,1052.2219400000001,9.84,9.85,9.63,9.74,9.716742756850662,,,1104.0768200000002,1039.25822,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2019-01-04,000002.SZ,23.91,25.0,23.85,24.93,24.541830544852726,3608.07372,3642.31404,3565.27332,3573.8334000000004,25.29,25.53,24.99,25.05,25.234623649948027,,,3692.24784,3513.91284,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2019-01-04,000006.SZ,5.09,5.28,5.06,5.26,5.20375115604951,183.10909999999998,184.13588,180.71328,182.76684,5.35,5.38,5.28,5.34,5.336942352803612,,,185.84717999999998,180.71328,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2019-01-04,000008.SZ,3.8000000000000003,3.91,3.8000000000000003,3.91,3.8702381000924997,87.98625,92.44125,87.318,90.65925,3.95,4.15,3.9200000000000004,4.07,4.068577343113337,,,94.66874999999999,87.318,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2019-01-04,000009.SZ,4.2,4.39,4.18,4.37,4.313657454022047,32.622519999999994,33.358920000000005,32.47524,32.769800000000004,4.43,4.530000000000001,4.41,4.45,4.469393007880234,,,33.65348,32.4016,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2019-01-04,000011.SZ,9.26,9.57,9.14,9.56,9.438034253239959,33.93438,34.73984,33.899359999999994,34.35462,9.69,9.920000000000002,9.68,9.81,9.78906868933954,,,34.73984,33.33904,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2019-01-04,000012.SZ,4.01,4.11,3.99,4.1,4.064243300748153,97.34219999999999,98.5293,97.34219999999999,98.05446,4.1,4.15,4.1,4.13,4.122031817506,,,99.71640000000001,97.34219999999999,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2019-01-04,000016.SZ,3.16,3.35,3.15,3.3200000000000003,3.2666847292255228,70.72116,72.20334,70.08594,71.56812,3.34,3.41,3.3099999999999996,3.38,3.366869671033572,,,76.86162,70.08594,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2019-01-04,000021.SZ,5.54,5.79,5.509999999999999,5.78,5.6856862164881345,79.96052,83.41902,79.82217999999999,83.41902,5.78,6.03,5.77,6.03,5.941513771738777,,,86.73917999999999,79.82217999999999,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2019-01-04,000025.SZ,26.6,27.37,26.55,27.29,27.118917719224754,51.98963,53.02528,51.2176,51.57537,27.61,28.16,27.2,27.39,27.549947789850258,,,53.1006,50.85983,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2019-01-04,000027.SZ,5.1,5.25,5.09,5.22,5.187529420664,70.07328,70.61023999999999,69.67056000000001,70.20752,5.22,5.26,5.190000000000001,5.23,5.2226105276867,,,72.22112,69.67056000000001,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2019-01-04,000028.SZ,39.88,40.65,39.88,40.26,40.145944471411326,158.03392,158.03392,155.9648,156.86272,40.48,40.48,39.95,40.18,40.15006193421373,,,158.03392,147.53216,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2019-01-04,000030.SZ,3.66,3.83,3.65,3.83,3.762253246090285,12.436919999999999,12.630239999999999,12.243599999999999,12.59802,3.86,3.9199999999999995,3.8,3.91,3.883535794516109,,,13.17798,12.243599999999999,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2019-01-04,000031.SZ,4.83,5.01,4.78,4.99,4.933143549325609,70.85517999999999,71.13524,70.015,70.29505999999999,5.06,5.08,5.0,5.02,5.029046375658621,,,71.83539,69.45488,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2019-01-07,000001.SZ,9.84,9.85,9.63,9.74,9.716742756850662,1051.14163,1052.2219400000001,1039.25822,1043.5794600000002,9.73,9.74,9.62,9.66,9.673441767451825,,,1107.3177500000002,1039.25822,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2019-01-07,000002.SZ,25.29,25.53,24.99,25.05,25.234623649948027,3573.8334000000004,3595.2336,3513.91284,3566.7000000000003,25.05,25.2,24.63,25.0,24.890349853033385,,,3692.24784,3513.91284,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2019-01-07,000006.SZ,5.35,5.38,5.28,5.34,5.336942352803612,183.45136,183.79362,181.74005999999997,182.08232,5.36,5.37,5.31,5.32,5.340646810418769,,,185.84717999999998,180.71328,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2019-01-07,000008.SZ,3.95,4.15,3.9200000000000004,4.07,4.068577343113337,90.65925,94.66874999999999,89.76825,92.21849999999999,4.07,4.25,4.03,4.14,4.1566949000399465,,,94.66874999999999,88.6545,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2019-01-07,000009.SZ,4.43,4.530000000000001,4.41,4.45,4.469393007880234,32.84344,33.57984,32.69616,33.28527999999999,4.46,4.56,4.4399999999999995,4.52,4.5214766872781915,,,33.65348,32.4016,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2019-01-07,000011.SZ,9.69,9.920000000000002,9.68,9.81,9.78906868933954,34.00442,34.494699999999995,33.72426,34.10948,9.71,9.85,9.63,9.74,9.730211752403637,,,34.63478,33.33904,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2019-01-07,000012.SZ,4.1,4.15,4.1,4.13,4.122031817506,97.81704,98.76672,97.57962,98.05446,4.12,4.16,4.11,4.13,4.137311796461721,,,99.71640000000001,97.57962,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2019-01-07,000016.SZ,3.34,3.41,3.3099999999999996,3.38,3.366869671033572,71.35638,76.86162,70.72116,72.83856,3.37,3.6300000000000003,3.34,3.44,3.46217009685033,,,76.86162,70.72116,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2019-01-07,000021.SZ,5.78,6.03,5.77,6.03,5.941513771738777,83.41902,84.80242,82.72732,83.41902,6.03,6.13,5.98,6.03,6.051124423390356,,,86.73917999999999,82.72732,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2019-01-07,000025.SZ,27.61,28.16,27.2,27.39,27.549947789850258,51.57537,52.724000000000004,51.25526,52.29091,27.39,28.000000000000004,27.22,27.77,27.63083264766332,,,53.1006,50.61504,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2019-01-07,000027.SZ,5.22,5.26,5.190000000000001,5.23,5.2226105276867,70.07328,71.1472,69.93903999999999,70.74448,5.22,5.3,5.21,5.27,5.254195746818247,,,72.22112,69.93903999999999,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2019-01-07,000028.SZ,40.48,40.48,39.95,40.18,40.15006193421373,156.86272,157.3312,155.41824,155.5744,40.18,40.3,39.81,39.85,40.01207143730129,,,157.3312,147.53216,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2019-01-07,000030.SZ,3.86,3.9199999999999995,3.8,3.91,3.883535794516109,12.53358,12.95244,12.53358,12.75912,3.89,4.02,3.89,3.96,3.9648858486191862,,,13.17798,12.53358,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2019-01-07,000031.SZ,5.06,5.08,5.0,5.02,5.029046375658621,70.015,70.29505999999999,69.45488,70.015,5.0,5.02,4.96,5.0,4.987950422339186,,,71.83539,69.45488,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2019-01-08,000001.SZ,9.73,9.74,9.62,9.66,9.673441767451825,1052.2219400000001,1088.9524800000002,1047.9007,1073.82814,9.74,10.08,9.7,9.94,9.967399363864875,,,1110.55868,1047.9007,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2019-01-08,000002.SZ,25.05,25.2,24.63,25.0,24.890349853033385,3623.7672,3692.24784,3582.39348,3613.78044,25.4,25.88,25.11,25.33,25.491850899783746,,,3692.24784,3469.6857600000003,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2019-01-08,000006.SZ,5.36,5.37,5.31,5.32,5.340646810418769,184.13588,185.84717999999998,182.76684,183.45136,5.38,5.43,5.34,5.36,5.388792374934337,,,185.84717999999998,179.00198,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2019-01-08,000008.SZ,4.07,4.25,4.03,4.14,4.1566949000399465,91.773,92.664,90.43649999999998,91.10475,4.12,4.16,4.06,4.09,4.122998198172753,,,92.664,88.6545,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2019-01-08,000009.SZ,4.46,4.56,4.4399999999999995,4.52,4.5214766872781915,33.5062,33.65348,32.84344,32.99072,4.55,4.57,4.46,4.48,4.528275184714193,,,33.65348,32.4016,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2019-01-08,000011.SZ,9.71,9.85,9.63,9.74,9.730211752403637,34.21454,34.63478,34.03944,34.07446,9.770000000000001,9.89,9.72,9.73,9.814019191289054,,,34.63478,33.33904,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2019-01-08,000012.SZ,4.12,4.16,4.11,4.13,4.137311796461721,98.5293,99.71640000000001,97.81704,98.05446,4.15,4.2,4.12,4.13,4.164689498183437,,,99.71640000000001,97.81704,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2019-01-08,000016.SZ,3.37,3.6300000000000003,3.34,3.44,3.46217009685033,74.109,76.01465999999999,73.68552,74.109,3.5,3.59,3.48,3.5,3.537783186012744,,,76.01465999999999,72.41508,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2019-01-08,000021.SZ,6.03,6.13,5.98,6.03,6.051124423390356,84.3874,85.49412,83.41902,83.97238,6.1000000000000005,6.18,6.03,6.07,6.123760119647308,,,87.01586,83.41902,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2019-01-08,000025.SZ,27.39,28.000000000000004,27.22,27.77,27.63083264766332,52.1591,53.1006,51.7825,51.89548,27.700000000000003,28.2,27.5,27.56,27.840526502606785,,,53.1006,50.2761,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
